1.150829497671653565e-05,6.641276243423012230e-06
1.136913187357574356e-05,6.689779529435123848e-06
1.144173870999702786e-05,6.768597369204805756e-06
1.111500794610125529e-05,6.774660279956319814e-06
1.093349085504804962e-05,6.683716618683609790e-06
1.063096236995937632e-05,6.526080939144246820e-06
1.060070952145051238e-05,6.732219904695722254e-06
9.886742296641235961e-06,6.859541030477514086e-06
1.012271451501040147e-05,6.823163565968430585e-06
9.263533617358564914e-06,6.083488454283729050e-06
8.743184623006043803e-06,6.326004884344286291e-06
8.156279361934011519e-06,6.592772957410900612e-06
7.581475240265530570e-06,6.732219904695722254e-06
7.157935361141383727e-06,6.489703474635163319e-06
6.310855602893093427e-06,6.071362632780701781e-06
5.760253760031703293e-06,6.756471547701777640e-06
5.239904765679183029e-06,6.677653707932095731e-06
4.447280134746852567e-06,7.053554174525960557e-06
4.053993104131574746e-06,6.968673424004766285e-06
4.150802219359950708e-06,6.592772957410900612e-06
4.084245952640442923e-06,6.253249955326120135e-06
4.326268740711383250e-06,6.010733525265562047e-06
4.386774437729117909e-06,5.362002074853568842e-06
4.501735262062815792e-06,5.149800198550582738e-06
5.118893371643711171e-06,5.131611466296039717e-06
5.621090656890913748e-06,5.295310056586915898e-06
5.814708887347666518e-06,4.858780482477912185e-06
6.552878390964033755e-06,5.040667805023330540e-06
6.498423263648073071e-06,5.064919448029385925e-06
6.879609154859802096e-06,4.670830249180979773e-06
6.958266560982858676e-06,4.610201141665840039e-06
6.921963142772217373e-06,4.646578606174923540e-06
7.430210997721192230e-06,4.755710999702174892e-06
7.460463846230058712e-06,4.652641516926437598e-06
7.442312137124739331e-06,5.149800198550582738e-06
7.393907579510550927e-06,4.585949498659784653e-06
7.484666125037154609e-06,4.549572034150701152e-06
7.829548598038244025e-06,4.931535411496079188e-06
7.853750876845336533e-06,5.010353251265761096e-06
7.660132646388584610e-06,4.822403017968827837e-06
7.962661131477261290e-06,4.391936354611338183e-06
8.222835628653520998e-06,4.119105370793209804e-06
7.980812840582580671e-06,3.512814295641815853e-06
8.047369107302088456e-06,3.385493169860022327e-06
8.392251580303178719e-06,2.785265005460142011e-06
8.634274368374119047e-06,2.118344822793607479e-06
9.069915386901811297e-06,1.803073463714882388e-06
9.184876211235509181e-06,1.778821820708826155e-06
9.904894005746555342e-06,1.160404924054403877e-06
1.009851223620330896e-05,1.002769244515041119e-06
9.959349133062518568e-06,3.297861510969925295e-07
1.041314186069553020e-05,6.268687779211759761e-07
9.910944575448326775e-06,4.995476521393838267e-07
9.820186029921728176e-06,6.086800456666340136e-07
9.596314950956107229e-06,4.328556338727295053e-07
9.305887605270978498e-06,9.542659585029297132e-07
9.717326344991576546e-06,1.342292246599822020e-06
9.075965956603584424e-06,2.166848108805719097e-06
9.082016526305357551e-06,2.670069701181377025e-06
9.215129059744376510e-06,3.306675330090341266e-06
9.118319944515999702e-06,3.912966405241736064e-06
9.039662538392945662e-06,4.610201141665840039e-06
9.124370514217772829e-06,4.931535411496079188e-06
9.541859823640145698e-06,5.319561699592972130e-06
9.075965956603584424e-06,5.665147612429266665e-06
