-5.986738545283016785e-03,4.397418817460317479e-03
-2.503134845471697775e-02,1.147417815079365341e-02
-3.620655139056602745e-02,1.051632109523809554e-02
-3.998172430566037522e-02,8.213710234126984228e-03
-3.503685250566036802e-02,6.174479789682539924e-03
-2.250189621320753883e-02,-2.596996293650794072e-03
-4.154152699999998435e-03,-1.408885907142857184e-02
1.406746375471697869e-02,-1.892779307142857664e-02
2.712996518679245198e-02,-1.724760765476190949e-02
3.399611491886791320e-02,-1.019870004365079630e-02
3.145975160566037016e-02,5.739392857142857485e-05
2.143121064905659928e-02,1.101280831746031912e-02
7.381001886792451852e-03,2.001920762301587567e-02
-8.875566515094334905e-03,2.314586617857142606e-02
-1.905269551320754040e-02,1.958205667857142868e-02
-1.788069293773584395e-02,1.033044112301587450e-02
-1.025202162830188626e-02,7.331009285714286091e-04
-2.359001826415093803e-03,-5.708518043650794883e-03
4.185207149056602814e-03,-1.395747159920635028e-02
9.179608296226413749e-03,-2.229845693253968558e-02
5.868629030188678153e-03,-2.445151615476190768e-02
-8.704517490566034132e-03,-2.020533946031746395e-02
-2.387719948113206647e-02,-1.139208579365079410e-02
-3.076523427358489673e-02,2.010647317460317537e-03
-2.663759670188678430e-02,1.955481042857142721e-02
-1.566166299999999581e-02,3.443731765079365709e-02
-5.175263543396224977e-03,3.617865576190477245e-02
5.411346452830187448e-03,2.542789098412698637e-02
1.699718223207546952e-02,7.657281261904762791e-03
2.823112927735848404e-02,-9.013790904761906711e-03
3.433706112264149624e-02,-1.672387418253968444e-02
3.285002886226413843e-02,-1.752007015476191032e-02
2.709195429245282380e-02,-1.446606826587301491e-02
1.468370098113207234e-02,-1.039971682142857255e-02
-5.784589698113205836e-03,-3.917531210317460634e-03
-2.367965801509433477e-02,3.898509706349207078e-03
-3.053256152641508833e-02,7.226790511904761932e-03
-2.896029271509433650e-02,5.707055234126984233e-03
-2.612387370566037273e-02,-1.266773821428571548e-03
-2.067967697547169401e-02,-1.335502673809523845e-02
-7.440367292452827394e-03,-2.204597501587302055e-02
9.212435886792451692e-03,-2.007879576587301776e-02
2.167137039056603320e-02,-8.849102460317462282e-03
2.463909976226414875e-02,4.962324400793651467e-03
1.656063286981131893e-02,1.595043428968254129e-02
4.362015399999999606e-03,2.300115831746031916e-02
-7.455917203773583350e-03,2.476308248412698379e-02
-1.630324082264150709e-02,2.421028634523809606e-02
-1.599684997735848629e-02,2.366596681746031827e-02
-4.209441273584905129e-03,1.605578645634920740e-02
1.232126630566037287e-02,2.670006567460317826e-03
2.086104723396226338e-02,-1.169118907142857253e-02
2.036978522075471448e-02,-2.521138379365079826e-02
1.760650838679244864e-02,-3.506907704365080231e-02
9.591968907547166953e-03,-3.777795976587301763e-02
-4.305620354716980201e-03,-2.970580409920635032e-02
-1.732838312452830015e-02,-1.390540098809523936e-02
-2.422044937547169347e-02,5.127618317460317168e-03
-2.181021312075471022e-02,2.155710706746031755e-02
-1.507940520943395687e-02,2.781466248412698544e-02
-6.469937641509433505e-03,2.478003570634920716e-02
4.031435803773584028e-03,1.928234792857142638e-02
1.717802194150943110e-02,1.120595395634920756e-02
3.019041810377358012e-02,9.353286507936508761e-04
