-0.43589,0.14541,0.6986
-0.46459,0.19048,0.69926
-0.51334,0.26718,0.65213
-0.59302,0.34773,0.57246
-0.68812,0.39791,0.49367
-0.7642,0.39424,0.44859
-0.78194,0.3352,0.45161
-0.71513,0.24301,0.49109
-0.56145,0.15201,0.53785
-0.34344,0.090867,0.56208
-0.099681,0.070435,0.54961
0.13025,0.082092,0.50707
0.31886,0.10723,0.45507
0.45764,0.13209,0.41446
0.55335,0.15538,0.39322
0.61857,0.18712,0.38335
0.65851,0.2375,0.36625
0.66554,0.30672,0.32445
0.62164,0.38162,0.25145
0.51026,0.44215,0.15566
0.33031,0.47402,0.056771
0.10559,0.47691,-0.023595
-0.11688,0.46389,-0.070887
-0.27931,0.45123,-0.083646
-0.33269,0.4467,-0.073425
-0.2552,0.44393,-0.059277
-0.060681,0.42749,-0.059672
0.20718,0.38361,-0.08366
0.49094,0.31151,-0.12801
0.73977,0.2271,-0.17843
0.92592,0.15524,-0.21829
1.0493,0.1178,-0.23539
1.1277,0.12164,-0.22772
1.1799,0.155,-0.20172
1.2099,0.19346,-0.16417
1.203,0.21081,-0.11616
1.1329,0.19081,-0.05095
0.98044,0.13276,0.041075
0.75054,0.051602,0.16039
0.47752,-0.027948,0.29116
0.21573,-0.079714,0.4016
0.018052,-0.085656,0.45555
-0.086965,-0.043826,0.42936
-0.10529,0.028455,0.32548
-0.071477,0.097972,0.1752
-0.027201,0.12594,0.026399
0.0004735,0.084243,-0.07647
0.013493,-0.029441,-0.10974
0.038849,-0.18654,-0.0777
0.11041,-0.33563,-0.0052742
0.24546,-0.42237,0.076935
0.43101,-0.41264,0.14773
0.62452,-0.30848,0.20119
0.76906,-0.14741,0.24225
0.81576,0.014676,0.27611
0.74005,0.12705,0.29929
0.54882,0.16479,0.29897
0.27361,0.13435,0.26195
-0.041924,0.063886,0.1853
-0.35431,-0.013948,0.08414
-0.62966,-0.077424,-0.012204
-0.84674,-0.12146,-0.073174
-0.99694,-0.15098,-0.08407
-1.0815,-0.1707,-0.055774
-1.1087,-0.17726,-0.021393
-1.0902,-0.16013,-0.018842
-1.0339,-0.11056,-0.071525
-0.94189,-0.029806,-0.17314
-0.8089,0.066117,-0.29044
-0.62841,0.1525,-0.37969
-0.40182,0.2047,-0.40994
-0.14882,0.20886,-0.37876
0.09144,0.16479,-0.31152
0.26824,0.083643,-0.24532
0.33686,-0.016857,-0.20676
0.27807,-0.11762,-0.19746
0.10843,-0.19971,-0.19619
-0.12327,-0.24463,-0.17601
-0.35522,-0.23744,-0.1244
-0.53646,-0.17266,-0.054645
-0.64567,-0.061864,0.00038919
-0.69367,0.064549,0.0078768
-0.71088,0.16278,-0.044265
-0.72599,0.19115,-0.13877
-0.74839,0.12776,-0.23806
-0.76392,-0.017682,-0.30488
-0.7452,-0.2055,-0.32234
-0.66899,-0.38045,-0.30077
-0.53094,-0.49373,-0.26832
-0.34831,-0.52209,-0.25243
-0.15216,-0.47503,-0.26338
0.026697,-0.3884,-0.29097
0.1682,-0.30628,-0.31379
0.26635,-0.2631,-0.31473
0.3237,-0.27162,-0.29296
0.3435,-0.32127,-0.26302
0.3262,-0.38804,-0.24431
0.27075,-0.44715,-0.24608
0.17947,-0.48333,-0.25958
0.060377,-0.49402,-0.26225
-0.072871,-0.48508,-0.23038
-0.20415,-0.46266,-0.15435
-0.31749,-0.42804,-0.047727
-0.39667,-0.3793,0.055796
-0.42382,-0.31736,0.11424
-0.38055,-0.25324,0.09481
-0.25464,-0.20945,-0.012566
-0.050329,-0.2117,-0.19
0.20357,-0.27473,-0.39623
0.45778,-0.3878,-0.58016
0.65813,-0.51234,-0.69595
0.76806,-0.59614,-0.71949
0.78445,-0.59793,-0.65563
0.73738,-0.51113,-0.53767
0.67143,-0.37207,-0.41608
0.61977,-0.24484,-0.34079
0.58427,-0.18905,-0.3439
0.5371,-0.22667,-0.42842
0.44211,-0.3281,-0.5684
0.283,-0.42743,-0.72111
0.080681,-0.4576,-0.84396
-0.11231,-0.39027,-0.91128
-0.23706,-0.25344,-0.92192
-0.25828,-0.11799,-0.8944
-0.1809,-0.059766,-0.85507
-0.042247,-0.11749,-0.82369
0.11231,-0.2709,-0.80544
0.25422,-0.45181,-0.7908
0.38193,-0.57972,-0.76288
0.51045,-0.60289,-0.70795
0.6489,-0.52306,-0.62283
0.78291,-0.39122,-0.51584
0.87639,-0.28098,-0.40343
0.88957,-0.2528,-0.30251
0.80325,-0.3299,-0.22375
0.63141,-0.49282,-0.16854
0.41461,-0.69313,-0.12986
0.19765,-0.87404,-0.097133
0.0075862,-0.98901,-0.062024
-0.15542,-1.0132,-0.024066
-0.30811,-0.9471,0.008548
-0.46421,-0.81496,0.022789
-0.61791,-0.65947,0.0073546
-0.74288,-0.5308,-0.040155
-0.80615,-0.46961,-0.10982
-0.78825,-0.49121,-0.18285
-0.6948,-0.57575,-0.24078
-0.55378,-0.67458,-0.27494
-0.39979,-0.7326,-0.29245
-0.25656,-0.71586,-0.31142
-0.13019,-0.63092,-0.35136
-0.01449,-0.52182,-0.42007
0.09323,-0.44543,-0.50782
0.18109,-0.43773,-0.5917
0.2218,-0.48954,-0.64776
0.18577,-0.5492,-0.66687
0.057891,-0.55115,-0.66025
-0.14901,-0.45502,-0.65484
-0.3952,-0.27241,-0.67799
-0.62904,-0.065572,-0.73954
-0.80703,0.083187,-0.82459
-0.90976,0.11514,-0.89804
-0.94453,0.026065,-0.92276
-0.93505,-0.13205,-0.88033
-0.9051,-0.28005,-0.78329
-0.86543,-0.35296,-0.67134
-0.81028,-0.33269,-0.59446
-0.72488,-0.25226,-0.5882
-0.59724,-0.17373,-0.65596
-0.42846,-0.15284,-0.76545
-0.23455,-0.21028,-0.86316
-0.040543,-0.32491,-0.89703
0.12975,-0.44999,-0.84009
0.26043,-0.53899,-0.70201
0.34371,-0.56725,-0.52383
0.37627,-0.53824,-0.36023
0.35508,-0.47543,-0.25631
0.27653,-0.40821,-0.23091
0.14126,-0.36041,-0.27222
-0.039483,-0.34642,-0.34596
-0.24163,-0.37329,-0.4125
-0.43234,-0.44314,-0.44205
-0.58005,-0.55142,-0.42371
-0.66362,-0.68313,-0.36453
-0.67661,-0.81202,-0.28243
-0.62377,-0.90646,-0.19786
-0.51274,-0.94178,-0.12724
-0.34863,-0.91237,-0.080315
-0.13469,-0.83686,-0.060282
0.1206,-0.75029,-0.063231
0.39551,-0.68834,-0.079669
0.65321,-0.67082,-0.095778
0.85127,-0.69314,-0.098819
0.95677,-0.73023,-0.083198
0.96089,-0.74951,-0.055378
0.88407,-0.72586,-0.033954
0.76622,-0.65111,-0.042555
0.64679,-0.53541,-0.097942
0.54724,-0.40161,-0.19926
0.46303,-0.27685,-0.32522
0.37277,-0.18512,-0.44144
0.25594,-0.14089,-0.5156
0.1119,-0.14616,-0.53262
-0.033268,-0.18917,-0.50247
-0.13536,-0.24628,-0.45446
-0.15284,-0.28858,-0.42388
-0.067441,-0.29238,-0.43571
0.1042,-0.24848,-0.49432
0.31696,-0.1659,-0.58461
0.51455,-0.068245,-0.6817
0.65194,0.018744,-0.76392
0.70939,0.077788,-0.82148
0.69387,0.10708,-0.85737
0.62783,0.11682,-0.88123
0.534,0.12042,-0.90175
0.4248,0.12582,-0.91994
0.30043,0.13225,-0.92965
0.15667,0.13407,-0.92097
-0.0062957,0.12753,-0.88579
-0.17826,0.11401,-0.82165
-0.34063,0.098759,-0.73148
-0.4746,0.084769,-0.6237
-0.57069,0.067678,-0.50916
-0.63092,0.035461,-0.39914
-0.66389,-0.024798,-0.30441
-0.67588,-0.11835,-0.23201
-0.66213,-0.23681,-0.18344
-0.60682,-0.35944,-0.15219
-0.49204,-0.46154,-0.12356
-0.31109,-0.52489,-0.079137
-0.08147,-0.54571,-0.0036494
0.15452,-0.53566,0.1082
0.34136,-0.51684,0.24705
0.43108,-0.51271,0.39136
0.40394,-0.5399,0.51604
0.27771,-0.60296,0.60401
0.099637,-0.69111,0.65272
-0.075431,-0.78055,0.67498
-0.20877,-0.84143,0.6912
-0.29361,-0.84793,0.71741
-0.35255,-0.79005,0.75645
-0.41909,-0.68076,0.79631
-0.51368,-0.55433,0.81672
-0.62782,-0.45362,0.79963
-0.72577,-0.40977,0.73619
-0.76255,-0.42491,0.62962
-0.70908,-0.46665,0.4899
-0.56986,-0.48057,0.32794
-0.38287,-0.41643,0.15274
-0.20199,-0.25444,-0.026198
-0.071428,-0.019661,-0.19577
-0.0061942,0.22705,-0.33882
0.012277,0.41547,-0.44071
0.021438,0.49986,-0.49846
0.053448,0.48067,-0.52821
0.11507,0.40339,-0.56144
0.18233,0.33501,-0.6311
0.21204,0.32988,-0.7519
0.16553,0.40304,-0.9082
0.03125,0.52551,-1.0568
-0.16693,0.64052,-1.1453
-0.37767,0.6943,-1.1374
-0.54366,0.66252,-1.0302
-0.62578,0.56054,-0.85524
-0.61656,0.4341,-0.66333
-0.53708,0.33582,-0.5013
-0.42061,0.30023,-0.39477
-0.29273,0.33116,-0.34422
-0.16023,0.40189,-0.33287
-0.013496,0.46937,-0.34012
0.15895,0.49277,-0.3495
0.35471,0.44916,-0.34916
0.55135,0.34116,-0.3283
0.71375,0.19429,-0.27506
0.81128,0.048076,-0.17941
0.8328,-0.059106,-0.040338
0.79009,-0.10284,0.12954
0.70805,-0.083299,0.30637
0.60733,-0.025105,0.46584
0.49151,0.030237,0.59408
0.34941,0.041094,0.69261
0.16852,-0.016824,0.77435
-0.046381,-0.13983,0.85222
-0.26438,-0.2969,0.93009
-0.43461,-0.44197,1
-0.5064,-0.53329,1.0479
-0.45213,-0.54947,1.0642
-0.27995,-0.49709,1.0491
-0.031471,-0.40565,1.0121
0.23549,-0.31426,0.96515
0.468,-0.25569,0.91639
0.63299,-0.24361,0.86779
0.72078,-0.26847,0.81853
0.73876,-0.30213,0.76902
0.70197,-0.30981,0.72185
0.6255,-0.26315,0.67815
0.52133,-0.1521,0.63278
0.39877,0.010017,0.57408
0.26658,0.19091,0.48945
0.1331,0.35109,0.37471
0.0062822,0.45929,0.23992
-0.10636,0.50439,0.10648
-0.19732,0.49892,-0.0033822
-0.25876,0.47186,-0.079114
-0.28257,0.454,-0.12615
-0.26289,0.46348,-0.1614
-0.19902,0.50035,-0.20107
-0.098015,0.55029,-0.25078
0.025239,0.59698,-0.30381
0.15147,0.63387,-0.3491
0.26124,0.66849,-0.38362
0.34062,0.71637,-0.41684
0.38452,0.78892,-0.46561
0.39718,0.88209,-0.53943
0.38912,0.97363,-0.62755
0.37132,1.0316,-0.69703
0.34846,1.03,-0.70607
0.31453,0.96273,-0.62499
0.25474,0.84751,-0.45516
0.15262,0.71778,-0.2317
0.0017974,0.60685,-0.0090056
-0.1862,0.53149,0.16306
-0.38018,0.48563,0.26121
-0.54008,0.44672,0.29498
-0.6332,0.39093,0.29682
-0.64753,0.30955,0.302
-0.59641,0.21484,0.33092
-0.50912,0.13373,0.3832
-0.41349,0.091327,0.44569
-0.32049,0.094044,0.50743
-0.22109,0.1242,0.57075
-0.096379,0.14752,0.65223
0.063073,0.1323,0.77209
0.24226,0.068236,0.93735
0.39949,-0.025884,1.132
0.48138,-0.11008,1.3182
0.44596,-0.14371,1.4509
0.28245,-0.10729,1.4975
0.016765,-0.013335,1.4534
-0.29827,0.099346,1.3441
-0.60387,0.18483,1.2146
-0.85434,0.21301,1.109
-1.0255,0.18367,1.0525
-1.1108,0.12436,1.0426
-1.1121,0.074847,1.054
-1.0327,0.06551,1.0539
-0.87683,0.10181,1.0185
-0.65695,0.1631,0.94468
-0.39948,0.21497,0.84872
-0.14326,0.22993,0.75701
0.070965,0.20405,0.69018
0.21635,0.162,0.6507
0.2897,0.14777,0.62055
0.31045,0.20441,0.56961
0.30657,0.35316,0.47057
0.29705,0.58143,0.31425
0.27989,0.84423,0.11634
0.23463,1.0799,-0.087875
0.13833,1.2329,-0.25834
-0.014327,1.2741,-0.36797
-0.19825,1.2092,-0.41376
-0.36283,1.0756,-0.41483
-0.45211,0.92658,-0.39943
-0.43108,0.81088,-0.38817
-0.30141,0.7568,-0.38329
-0.10178,0.7645,-0.37183
0.11115,0.80872,-0.33889
0.28814,0.85166,-0.28384
0.4071,0.85761,-0.22559
0.47787,0.80726,-0.19393
0.52968,0.70585,-0.20944
0.59196,0.57968,-0.26562
0.67822,0.46728,-0.32535
0.78107,0.40296,-0.33707
0.87962,0.40212,-0.26205
0.95182,0.4545,-0.096435
0.98366,0.52686,0.12444
0.97131,0.57662,0.34444
0.91667,0.57008,0.5164
0.82264,0.49539,0.62497
0.69273,0.36541,0.68919
0.53566,0.20925,0.74422
0.37061,0.057152,0.81395
0.22774,-0.072257,0.89543
0.13989,-0.17571,0.96301
0.12866,-0.2591,0.99191
0.19408,-0.3254,0.98263
0.31127,-0.36718,0.96755
0.44112,-0.36825,0.99509
0.54674,-0.31475,1.0972
0.60777,-0.20913,1.2637
0.62669,-0.075404,1.4387
0.62137,0.04768,1.5445
0.61065,0.12435,1.5207
0.60087,0.14032,1.3563
0.58088,0.1107,1.0958
0.52701,0.071527,0.81857
0.41592,0.058636,0.60081
0.23625,0.087013,0.48379
-0.0043441,0.14207,0.4611
-0.28061,0.19094,0.49021
-0.55545,0.20521,0.51779
-0.78968,0.18319,0.50456
-0.94872,0.15569,0.43699
-1.0097,0.17028,0.32464
-0.9655,0.26412,0.18916
-0.82687,0.43833,0.052267
-0.62232,0.6521,-0.071253
-0.39323,0.8399,-0.17498
-0.18383,0.94388,-0.25859
-0.029617,0.94339,-0.32539
0.052618,0.86534,-0.37908
0.066712,0.76923,-0.42172
0.032275,0.71636,-0.45292
-0.027995,0.73834,-0.47047
-0.09843,0.82323,-0.47191
-0.17707,0.92362,-0.45808
-0.27271,0.98248,-0.43396
-0.3964,0.96165,-0.40644
-0.55094,0.85806,-0.38006
-0.726,0.70215,-0.35354
-0.89841,0.54089,-0.32065
-1.0409,0.41673,-0.2744
-1.1302,0.35102,-0.21285
-1.1541,0.34075,-0.14099
-1.1124,0.36514,-0.067029
-1.0138,0.39618,0.0037157
-0.87049,0.40877,0.073816
-0.69398,0.38477,0.15158
-0.49465,0.31487,0.24357
-0.28215,0.19841,0.34766
-0.068191,0.045265,0.45134
0.13207,-0.1237,0.54048
0.30092,-0.27808,0.61141
0.42031,-0.38628,0.67699
0.47655,-0.42754,0.76152
0.46308,-0.40234,0.88431
0.38374,-0.33677,1.0424
0.25302,-0.27294,1.2055
0.093366,-0.25069,1.3279
-0.068469,-0.28823,1.3708
-0.20766,-0.37101,1.3243
-0.30592,-0.45741,1.2116
-0.35359,-0.49808,1.0747
-0.34815,-0.46012,0.94988
-0.2907,-0.34354,0.8482
-0.18197,-0.18146,0.75392
-0.022843,-0.023157,0.64029
0.18122,0.089825,0.49194
0.41537,0.14288,0.31776
0.65222,0.15211,0.14633
0.85591,0.15192,0.0081714
0.99343,0.17401,-0.084022
1.0476,0.22982,-0.14321
1.025,0.30565,-0.19797
0.9543,0.37286,-0.27313
0.87258,0.40485,-0.37281
0.80875,0.39441,-0.47845
0.77149,0.35896,-0.56102
0.74851,0.33213,-0.60034
0.71755,0.34602,-0.59752
0.66274,0.41324,-0.57519
0.58419,0.51709,-0.56375
0.49864,0.61603,-0.58328
0.42744,0.6611,-0.63162
0.38341,0.61838,-0.68499
0.36378,0.48833,-0.7091
0.35523,0.30959,-0.67664
0.34619,0.14594,-0.58052
0.33999,0.058936,-0.43772
0.35642,0.078056,-0.28377
0.421,0.18391,-0.15794
0.54638,0.31279,-0.08658
0.71723,0.38396,-0.071121
0.88621,0.33808,-0.087506
0.98848,0.16798,-0.095864
0.96685,-0.07495,-0.059498
0.79696,-0.30309,0.036161
0.49974,-0.43404,0.17382
0.1366,-0.43037,0.31008
-0.21285,-0.31645,0.39657
-0.47851,-0.16527,0.405
-0.62344,-0.059474,0.34408
-0.65198,-0.049935,0.25763
-0.6014,-0.13228,0.20354
-0.52056,-0.25357,0.22351
-0.44777,-0.34446,0.3215
-0.39597,-0.35802,0.45979
-0.35473,-0.29461,0.57832
-0.3037,-0.1998,0.62438
-0.23137,-0.13684,0.57636
-0.14786,-0.15141,0.45189
-0.084257,-0.24714,0.29503
-0.077907,-0.38394,0.15371
-0.15206,-0.50022,0.058689
-0.30103,-0.54352,0.016161
-0.49071,-0.49418,0.012922
-0.67394,-0.37043,0.029178
-0.8135,-0.21486,0.048996
-0.89947,-0.072121,0.06345
-0.95111,0.029535,0.066022
-1.0011,0.083955,0.049165
-1.0729,0.10073,0.0042186
-1.1629,0.09294,-0.07297
-1.2393,0.068532,-0.17666
-1.2599,0.030573,-0.28912
-1.1959,-0.017525,-0.38802
-1.0508,-0.06598,-0.45585
-0.86161,-0.09926,-0.48816
-0.68067,-0.10348,-0.49441
-0.54917,-0.075643,-0.49005
-0.47771,-0.027742,-0.48729
-0.44411,0.017554,-0.48797
-0.40972,0.039138,-0.48529
-0.34591,0.029362,-0.47138
-0.25259,-0.0017794,-0.44598
-0.16008,-0.033782,-0.41984
-0.11196,-0.050133,-0.41036
-0.13928,-0.049747,-0.43234
-0.2404,-0.048436,-0.48827
-0.37928,-0.068473,-0.56397
-0.50111,-0.12095,-0.63265
-0.55773,-0.19531,-0.66579
-0.52779,-0.2602,-0.64503
-0.4218,-0.28033,-0.5701
-0.27027,-0.23757,-0.45969
-0.10513,-0.1454,-0.34279
0.056738,-0.046177,-0.24739
0.21551,0.008495,-0.18838
0.37969,-0.017398,-0.16148
0.55181,-0.12633,-0.14608
0.7201,-0.28724,-0.11665
0.86164,-0.4522,-0.055927
0.95348,-0.58036,0.033669
0.98526,-0.65542,0.12896
0.96444,-0.68698,0.19639
0.91096,-0.69772,0.20779
0.84593,-0.70492,0.15556
0.78115,-0.70894,0.05816
0.71751,-0.6958,-0.046604
0.65085,-0.6509,-0.11913
0.58216,-0.57362,-0.13525
0.52252,-0.4834,-0.096789
0.4907,-0.41194,-0.02877
0.50275,-0.38504,0.033166
0.56248,-0.40751,0.057826
0.65724,-0.4588,0.030528
0.76352,-0.50502,-0.046131
0.85708,-0.51696,-0.15719
0.92323,-0.48618,-0.28352
0.95952,-0.42723,-0.40702
0.97263,-0.36551,-0.51367
0.97013,-0.31814,-0.5922
0.95496,-0.28179,-0.63682
0.92359,-0.23587,-0.65027
0.86846,-0.1601,-0.64639
0.78204,-0.053642,-0.64876
0.65909,0.055654,-0.68043
0.49714,0.12122,-0.7515
0.2972,0.10385,-0.84924
0.066312,-0.0019977,-0.93996
-0.17792,-0.15853,-0.98267
-0.40632,-0.29931,-0.95085
-0.58215,-0.36246,-0.84815
-0.67189,-0.32441,-0.71045
-0.66014,-0.21423,-0.59014
-0.55875,-0.099212,-0.53083
-0.40513,-0.050372,-0.54522
-0.24871,-0.10508,-0.61008
-0.13089,-0.24996,-0.67906
-0.069747,-0.43193,-0.70785
-0.057081,-0.58868,-0.67475
-0.07035,-0.68147,-0.5888
-0.090852,-0.70953,-0.48023
-0.11766,-0.70056,-0.38085
-0.16822,-0.68582,-0.30918
-0.26457,-0.67777,-0.26534
-0.41518,-0.6659,-0.23972
-0.60405,-0.63229,-0.22402
-0.79316,-0.57416,-0.21821
-0.94141,-0.51531,-0.22756
-1.0258,-0.49696,-0.2531
-1.0534,-0.55052,-0.28497
