3.003700793650792861e-04,2.104318905660377409e-03
7.770032003968255045e-04,1.546973728301886779e-03
1.154918152777777846e-03,5.768015962264151858e-04
2.034688095238098540e-04,7.127570188679237771e-05
1.707646309523812235e-04,1.024750509433962299e-03
1.079214035714285693e-03,-1.218448675471698337e-03
7.128061091269842151e-04,-1.465453924528302030e-03
-1.197965805555555475e-03,1.013810883018868066e-03
7.733694027777778066e-04,5.474373358490565835e-04
4.821206349206331033e-06,6.660459169811320688e-04
6.013696488095238287e-04,7.207440490566038816e-04
9.053973829365078666e-04,2.417035660377358207e-04
5.359612916666667845e-04,5.526192641509432681e-04
1.985240908730158491e-03,7.719875622641508405e-04
1.538889434523809394e-03,8.048064415094339716e-04
-1.829250039682538543e-04,1.747917392452830090e-03
5.868344583333334709e-04,1.773827033962264380e-03
1.370523478174603222e-03,9.366577283018868169e-04
-3.555303908730154385e-04,7.818493962264144866e-05
2.555532420634923493e-04,-5.275249018867925969e-04
2.537363432539684461e-04,-9.230787622641510246e-04
1.237889865079364960e-03,-9.553218716981131840e-04
5.183979365079367145e-04,4.190406679245283210e-04
6.304400297619047614e-04,1.985134554716981060e-03
1.380819238095238113e-03,8.410799396226415229e-04
1.739353936507936427e-03,1.419152830188679217e-03
8.527073174603174398e-04,1.584974535849056811e-03
4.953838849206349893e-04,3.136747924528301957e-04
8.951016230158730840e-04,-1.513818588679245215e-03
-3.555303908730154385e-04,8.279109811320747338e-05
-3.197980476190474754e-04,6.142266339622641383e-04
5.613978750000001277e-04,3.327489433962260267e-05
1.544125416666667185e-04,9.032630792452831479e-04
1.142199861111111011e-03,7.138348113207547158e-04
1.943452236111111158e-03,4.299802943396226077e-04
6.492146507936509114e-04,4.921634339622642327e-04
1.274833474206349057e-03,-3.450058716981132764e-04
-1.102490515873015363e-04,-2.759134943396227566e-04
-7.619100912698409432e-04,8.474134075471697171e-04
6.116654087301588282e-04,-1.681707924528307702e-05
-5.559948928571423633e-04,6.263177999999999888e-04
-1.586996865079362930e-04,1.956419811320754380e-04
1.612171019841269603e-03,5.641346603773583638e-04
1.359622085317460346e-03,1.179130566037735423e-04
4.358171428571455517e-05,7.748664113207547229e-04
-1.940411111111081354e-05,9.654462188679246645e-04
1.065890111111111090e-03,5.531950339622641313e-04
4.287642619047621361e-04,-3.116112226415094447e-04
-4.039810257936506154e-04,6.919555584905660341e-04
-1.084321527777776603e-04,-2.022149584905660901e-04
1.007749349206349225e-03,-1.723974569811320603e-03
2.809898253968253672e-04,-2.661254075471699795e-04
-5.529667281746029764e-04,4.466776188679245506e-04
-6.965017341269837906e-04,2.503401132075471695e-04
5.408063551587302372e-04,-2.442461547169812435e-04
